protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,session_loso,mean,paw_vy,a1,2,113c5b6c,0.0014893100198233,500.6504211425781,230.9419403076172,0.0805767327455273,2516,-0.0734599843514269,-0.0193979668738877,69
cv,session_loso,attn,paw_vy,a1,2,113c5b6c,-0.0570155939750223,515.1087646484375,241.02835083007807,-0.0456244918600699,2516,-0.2444719665205253,-0.0967897608234367,69
cv,session_loso,mean,paw_vy,a1,3,1e45d992,-0.4580571732838767,232.62600708007807,101.74356842041016,-0.0514854160584168,4198,-168.74547758486332,-1.8861496266855773,100
cv,session_loso,attn,paw_vy,a1,3,1e45d992,-0.5432102311378058,239.32249450683597,132.90614318847656,-0.0164165536829362,4198,-201.5645040933496,-4.008448660721861,100
cv,session_loso,mean,paw_vy,a1,4,259927fd,-0.2414796187213406,259.5154113769531,157.06597900390625,0.0528436655046864,1328,-0.3883100567059176,-0.3510211253379166,72
cv,session_loso,attn,paw_vy,a1,4,259927fd,-0.1459958590762431,249.3359222412109,150.2196044921875,0.061431495580927,1328,-0.2429881031551428,-0.2271880415691703,72
cv,session_loso,mean,paw_vy,a1,5,2c44a360,0.0414746145808575,410.5805358886719,222.41046142578125,0.2064628576559157,2177,-0.1003900420732801,-0.0062080694329711,109
cv,session_loso,attn,paw_vy,a1,5,2c44a360,0.0205386068397348,415.0402526855469,223.9449462890625,0.1816532777785943,2177,-0.1635939003875454,-0.066950637065666,109
cv,session_loso,mean,paw_vy,a1,6,2e6e179c,0.052939975097128,407.0027770996094,249.6676788330078,0.3463171064842754,3648,-0.0344108179713292,-0.0166182363642777,141
cv,session_loso,attn,paw_vy,a1,6,2e6e179c,0.0793110062511437,401.2962646484375,247.7931671142578,0.3646561731127752,3648,-0.0229815783404071,-0.0121005279721542,141
cv,session_loso,mean,paw_vy,a1,7,360eac0c,0.0632462868473403,337.2147827148437,181.5354156494141,0.277191177017451,1477,0.0114090874531058,0.0474220665484048,52
cv,session_loso,attn,paw_vy,a1,7,360eac0c,0.0673079391251476,336.48291015625,171.73060607910156,0.262227325007023,1477,0.0435941990396773,0.0299038318141091,52
cv,session_loso,mean,paw_vy,a1,8,36280321,0.0959549017303847,429.6177368164063,244.0210876464844,0.3333827445626149,1049,-0.1471249195855906,-0.0350242380581644,56
