protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,trial_extrapolation,attn,paw_vx,a1,3,1e45d992,-0.0201977725933397,355.8737487792969,99.23089599609376,0.2377494569126447,278,-1.022136087564548,-0.3751151966022539,10
cv,trial_extrapolation,mean,paw_vx,a1,4,259927fd,0.0916826645753067,598.225341796875,389.0894470214844,0.3506927000001396,99,-0.1347595283217326,0.1858015639189087,6
cv,trial_extrapolation,attn,paw_vx,a1,4,259927fd,-0.0199485740148424,633.9210815429688,399.4613037109375,-0.0575492466859933,99,-0.1839471965383694,-0.1425490459219728,6
cv,trial_extrapolation,mean,paw_vx,a1,5,2c44a360,-0.021749077396141,538.969482421875,258.18365478515625,0.0841530301557457,318,-0.3051708740992483,-0.3051645207324176,11
cv,trial_extrapolation,attn,paw_vx,a1,5,2c44a360,-0.0175292851302093,537.8553466796875,261.82781982421875,0.074808196184968,318,-0.2966451335029234,-0.2870227626785679,11
cv,trial_extrapolation,mean,paw_vx,a1,6,2e6e179c,-0.2338442095446531,550.5814819335938,447.5422973632813,-0.0031495611738624,441,-0.5937815488023406,-0.3123093721860858,14
cv,trial_extrapolation,attn,paw_vx,a1,6,2e6e179c,-0.2483862438603825,553.8165283203125,444.9562377929688,0.0316513569194721,441,-0.6215500938402655,-0.2923961773091872,14
cv,trial_extrapolation,mean,paw_vx,a1,7,360eac0c,-0.0792195676405973,331.5033569335937,228.39718627929688,0.2782871391953954,72,-0.2328720189832437,-0.1222169895414759,5
cv,trial_extrapolation,attn,paw_vx,a1,7,360eac0c,-0.0138028590483272,321.29931640625,227.98123168945312,0.2881727762453812,72,-0.1272235490936743,-0.0224325425173699,5
cv,trial_extrapolation,mean,paw_vx,a1,8,36280321,-4.204772743035667,765.714111328125,678.2418823242188,0.0625248986038661,214,-5.6817887193098935,-1.512220630389309,6
cv,trial_extrapolation,attn,paw_vx,a1,8,36280321,-5.476784218248921,854.1723022460938,740.3634643554688,-0.0163372297297493,214,-7.213493637141824,-1.6451739350218082,6
cv,trial_extrapolation,mean,paw_vx,a1,9,4aa1d525,-0.0019316330035925,931.0221557617188,509.5252380371094,-0.0578841012354624,244,-0.4042652756864953,-0.446607926706013,12
cv,trial_extrapolation,attn,paw_vx,a1,9,4aa1d525,0.0002314419709482,930.0166625976562,520.2015380859375,0.0920399429776807,244,-0.4229588722383795,-0.3764340617709585,12
cv,trial_extrapolation,mean,paw_vx,a1,10,5455a21c,-0.0028132329257226,543.2490844726562,318.43731689453125,0.0601561201195212,61,-0.4383122231329118,-0.3533456772184555,4
cv,trial_extrapolation,attn,paw_vx,a1,10,5455a21c,0.0024658097147031,541.8172607421875,323.4284973144531,0.0880845349863589,61,-0.3983365050737297,-0.3860245493072016,4
cv,trial_extrapolation,mean,paw_vx,a1,11,5569f363,-0.0002718555885083,858.1002197265625,569.48828125,-0.1259363463302766,144,-0.4829502124426895,-0.4403817221213335,7
cv,trial_extrapolation,attn,paw_vx,a1,11,5569f363,-0.0027321779111733,859.1549072265625,576.6165161132812,-0.0609268949617805,144,-0.4918027818959207,-0.4929796506418027,7
cv,trial_extrapolation,mean,paw_vx,a1,12,57b5ae8f,0.0404896222589743,415.9724426269531,316.75311279296875,0.3816459260877382,400,-0.4253035127019802,0.2726327731179078,10
cv,trial_extrapolation,attn,paw_vx,a1,12,57b5ae8f,0.2051045651722726,378.6122741699219,291.8174743652344,0.5742119140160269,400,-0.1306425064130426,0.4893714683319,10
cv,trial_extrapolation,mean,paw_vx,a1,13,5adab0b7,-0.0305153022316719,389.3442077636719,262.1954040527344,0.1205619501240147,406,-0.2521712450000231,-0.1842251976208279,10
cv,trial_extrapolation,attn,paw_vx,a1,13,5adab0b7,-0.035689340287188,390.3204345703125,266.8212280273437,0.0680818810875656,406,-0.2702640089398173,-0.1311282879566599,10
cv,trial_extrapolation,mean,paw_vx,a1,14,5ec72172,0.0094275627457975,644.1229858398438,456.7200012207031,0.1041858253001735,403,-0.2721761349860957,-0.1092137602080993,15
cv,trial_extrapolation,attn,paw_vx,a1,14,5ec72172,-0.0065503700497859,649.2970581054688,467.2462463378906,-0.0429109238841621,403,-0.2919747090953576,-0.1716108518291539,15
cv,trial_extrapolation,mean,paw_vx,a1,15,626126d5,-0.0178538831702006,393.9169921875,210.95697021484372,0.0219803010509825,574,-0.3268107410407924,-0.3208000235149029,25
