protocol,task,pool,target,ablation,fold,fold_id,r2,rmse,mae,pearson,n_bins,mean_trial_r2,median_trial_r2,n_trials
cv,trial_extrapolation,mean,paw_vz,a1,37,d2918f52,-0.0334238786709977,223.16221618652344,142.9564666748047,0.1084489464306075,418,-0.1511876304599311,-0.125575828384707,9
cv,trial_extrapolation,attn,paw_vz,a1,37,d2918f52,-0.0755118549885371,227.66119384765625,157.2503662109375,0.1011525908983193,418,-0.221313984298236,-0.2033343970210142,9
cv,trial_extrapolation,mean,paw_vz,a1,38,d2f5a130,0.2689001453317101,492.4534301757813,256.0804138183594,0.5316061180041838,338,-13.878350877328424,-0.6770115264779609,10
cv,trial_extrapolation,attn,paw_vz,a1,38,d2f5a130,0.1719210982282556,524.0982666015625,319.63629150390625,0.455462478017281,338,-18.5743192104004,-0.9276737619319656,10
cv,trial_extrapolation,mean,paw_vz,a1,39,d33baf74,-0.115683543628511,446.8428039550781,204.46994018554688,-0.1585098895811223,137,-0.3585764893719911,-0.357794562256438,7
cv,trial_extrapolation,attn,paw_vz,a1,39,d33baf74,-0.1128847187421775,446.2820129394531,203.52459716796875,-0.1680927306281879,137,-0.3469158502448316,-0.3343329773020884,7
cv,trial_extrapolation,mean,paw_vz,a1,40,d839491f,0.0006761205527214,384.3898315429688,165.99337768554688,0.0847686615332435,274,-0.16624457115069,-0.0457527026409759,10
cv,trial_extrapolation,attn,paw_vz,a1,40,d839491f,0.0048850821890228,383.5794677734375,180.0325469970703,0.1001710387580277,274,-0.3256188079079155,-0.119311552686416,10
cv,trial_extrapolation,mean,paw_vz,a1,41,dfbe628d,-0.0082608006335243,562.8230590820312,308.9408874511719,0.0809631974113306,310,-0.9169630587351753,-0.01953120155566,12
cv,trial_extrapolation,attn,paw_vz,a1,41,dfbe628d,-0.0006271576477927,560.6884155273438,297.9997863769531,0.0949903301180754,310,-1.43688885032946,0.0735339498041547,12
cv,trial_extrapolation,mean,paw_vz,a1,42,e56541a5,0.0025012273741618,420.7980041503906,255.11788940429688,0.1786576893124639,213,-2.140682931553964,-0.7248577580860334,13
cv,trial_extrapolation,attn,paw_vz,a1,42,e56541a5,0.004300546014991,420.4183654785156,248.8943634033203,0.1705554242749609,213,-1.797973385967306,-0.6604877670315192,13
cv,trial_extrapolation,mean,paw_vz,a1,43,ebc9392c,-0.1060817255094361,567.0276489257812,344.0977783203125,-0.1893361235817493,34,-0.1290458659476697,-0.1290458659476697,2
cv,trial_extrapolation,attn,paw_vz,a1,43,ebc9392c,-0.1249664459508257,571.8477172851562,343.2613830566406,-0.1922951677400848,34,-0.1440364925530337,-0.1440364925530337,2
cv,trial_extrapolation,mean,paw_vz,a1,44,ebe2efe3,0.0063185738767833,532.1278076171875,357.8201904296875,0.1335223529095164,129,-0.3654837099837034,-0.1126019311798016,9
cv,trial_extrapolation,attn,paw_vz,a1,44,ebe2efe3,0.0083268856356704,531.5897827148438,360.2936096191406,0.1518387194233831,129,-0.3936398157255781,-0.1261082883169999,9
cv,trial_extrapolation,mean,paw_vz,a1,45,ee8b36de,-0.0068107244142912,500.34515380859375,200.85960388183597,-0.007926457503629,378,-0.2642986258652491,-0.1617164289303733,14
cv,trial_extrapolation,attn,paw_vz,a1,45,ee8b36de,-0.0129011170853443,501.856201171875,209.1539764404297,-0.0105128077098498,378,-0.3480610542147225,-0.2175662211725515,14
cv,trial_extrapolation,mean,paw_vz,a1,46,f3ce3197,-0.0024440680147099,398.4577026367188,159.7781524658203,0.01574077270955,844,-0.1776055129602102,-0.0852578351555752,18
cv,trial_extrapolation,attn,paw_vz,a1,46,f3ce3197,-0.0013781218777602,398.2457885742188,163.22589111328125,0.0621182769568352,844,-0.2041066625618435,-0.0854448578872989,18
cv,trial_extrapolation,mean,paw_vz,a1,47,f88d4dd4,-2.7656423536163803,244.2788543701172,211.4371795654297,0.3708613265951864,31,-3.815491822680708,-3.815491822680708,2
cv,trial_extrapolation,attn,paw_vz,a1,47,f88d4dd4,-2.5067912264755456,235.7334899902344,201.2398376464844,0.3742210114174231,31,-3.433126938273551,-3.433126938273551,2
cv,trial_extrapolation,mean,paw_vz,a1,48,fb70ebf7,-0.026457016724172,418.0174865722656,166.9762725830078,0.0523754011780932,451,-0.3821139956365458,-0.2483522225076992,14
cv,trial_extrapolation,attn,paw_vz,a1,48,fb70ebf7,-0.023534475331232,417.4219970703125,165.06004333496094,0.0425252630811685,451,-0.379566217612724,-0.2600993817830674,14
